PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,AG_ECO9,EPA_REG,STATE,SAMPLE_TYPE,FLAG,CAL_INST_ID,CAL_INST_MODEL,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,CORRECTED,DO,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO_PRESSURE,FIELD_MEASUREMENT_REVIEW,LOCATION,OTH_LOCATION,PH,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE,TIME
1/26/2021,2013799,NRS18_OR_11118,6/12/2019,1,XER,Region_10,OR,CALIB,,105753,YSI PRODSS,100,101,1000,1015,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013799,NRS18_OR_11118,6/12/2019,1,XER,Region_10,OR,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,mg/L,8,mg/L,8,,680.8,,,,,,,,,,,,
1/26/2021,2013799,NRS18_OR_11118,6/12/2019,1,XER,Region_10,OR,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7.06,10,10.04,,,,
1/26/2021,2013799,NRS18_OR_11118,6/12/2019,1,XER,Region_10,OR,FIELDMEAS,,,,,,,,237,Y,,,,,,,,Y,A,,8.2,,,,,,,18.9,9:33
1/26/2021,2013799,NRS18_OR_11118,6/12/2019,1,XER,Region_10,OR,FIELDMEAS,DO_MEASUREMENT_COMMENT,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,
1/26/2021,2013800,NRS18_NC_10009,6/16/2019,1,CPL,Region_04,NC,CALIB,,18D102986,YSI pro plus,1000,963,,,,,,mg/L,2.9,mg/L,3.29,14,,,,,,7,6.98,,,67,,,
1/26/2021,2013800,NRS18_NC_10009,6/16/2019,1,CPL,Region_04,NC,FIELDMEAS,,,,,,,,197.17,N,3.28,,,,,,,Y,A,,5.57,,,,,,,21.7,10:47
1/26/2021,2013801,NRS18_WY_11906,6/14/2019,1,NPL,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1210,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013801,NRS18_WY_11906,6/14/2019,1,NPL,Region_08,WY,FIELDMEAS,,,,,,,,1773,Y,7.42,,,,,,,Y,X,,8.34,,,,,,,19.6,10:35
1/26/2021,2013802,NRS18_WY_11305,6/16/2019,1,NPL,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1352,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013802,NRS18_WY_11305,6/16/2019,1,NPL,Region_08,WY,FIELDMEAS,,,,,,,,1806,Y,5.54,,,,,,,Y,X,,8.02,,,,,,,20.5,10:02
1/26/2021,2013803,NRS18_WY_11316,6/16/2019,1,NPL,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1305,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013803,NRS18_WY_11316,6/16/2019,1,NPL,Region_08,WY,FIELDMEAS,,,,,,,,1721,Y,10.25,,,,,,,Y,X,,8.23,,,,,,,22.5,13:54
1/26/2021,2013804,NRS18_MD_10001,6/17/2019,1,CPL,Region_03,MD,CALIB,,J,Hydro lab Quanta,Lab 29.2,29.1,Lab 72.0,71.2,,,,mg/L,7.75,mg/L,7.75,,30.14,,,,,GFS pH 7,6.91,GFS pH 4,4.03,,20.99,,
1/26/2021,2013804,NRS18_MD_10001,6/17/2019,1,CPL,Region_03,MD,FIELDMEAS,,,,,,,,117.3,N,6.07,,,,,,,Y,A,,6.83,,,,,,,22.2,10:10
1/26/2021,2013805,NRS18_MN_10009,6/16/2019,1,UMW,Region_05,MN,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,95.7,PERCENT,95.8,,727,,,,,,,,,25,25.1,,
1/26/2021,2013805,NRS18_MN_10009,6/16/2019,1,UMW,Region_05,MN,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2013805,NRS18_MN_10009,6/16/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,259.6,Y,1.6,,,,,,,Y,X,,7.17,,,,,,,13.5,12:52
1/26/2021,2013806,NRS18_WI_10028,6/17/2019,1,UMW,Region_05,WI,CALIB,,18E101074,YSI Professional Plus,1215,1216,,,,,,PERCENT,102,PERCENT,97.3,,739.9,,,,,7.04,7,10.1,9.98,25.1,25,,
1/26/2021,2013806,NRS18_WI_10028,6/17/2019,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,155.4,Y,13.23,,,,,,,Y,A,,7.3,,,,,,,18,9:03
1/26/2021,2013807,SE19_AK-10118,6/17/2019,1,,Region_10,AK,CALIB,,659561,Aqua Troll InSitu,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013807,SE19_AK-10118,6/17/2019,1,,Region_10,AK,FIELDMEAS,,,,,,,,285.429,Y,8.099475,,,,,,,Y,X,,7.14568,,,,,,,10.95198,12:09
1/26/2021,2013808,NRS18_KY_10003,6/17/2019,1,SAP,Region_04,KY,CALIB,,,In Situ Smartroll 400,Quick cal,6450,,,,,,PERCENT,100,PERCENT,100,,,,,,,Quick cal,7.03,,,27,27,,
1/26/2021,2013808,NRS18_KY_10003,6/17/2019,1,SAP,Region_04,KY,FIELDMEAS,,,,,,,,19.54,N,7.67,,,,,,,Y,X,,8.88,,,,,,,20.86,13:24
1/26/2021,2013809,NRS18_SC_10003,6/17/2019,1,CPL,Region_04,SC,CALIB,,15A101409,YSI PRODSS,1.413 mS/cm,1.413 mS/cm,,,,,,PERCENT,100.3,PERCENT,100.4,,762.2,,,,,pH 7,7,pH 4,4,22.7,22.7,,
1/26/2021,2013809,NRS18_SC_10003,6/17/2019,1,CPL,Region_04,SC,FIELDMEAS,,,,,,,,165.1,Y,5.76,,,,,,,Y,X,,6.72,,,,,,,23.2,9:23
1/26/2021,2013810,NRS18_MN_10007,6/17/2019,1,UMW,Region_05,MN,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,97.1,PERCENT,96.9,,737,,,,,7 Buffer,7,10 Buffer,10,25.2,24.9,,
1/26/2021,2013810,NRS18_MN_10007,6/17/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,780,Y,9.72,,,,,,,Y,X,,8.15,,,,,,,16.8,10:00
1/26/2021,2013811,NRS18_WY_11301,6/17/2019,1,NPL,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1072,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013811,NRS18_WY_11301,6/17/2019,1,NPL,Region_08,WY,FIELDMEAS,,,,,,,,406,Y,7.94,,,,,,,Y,A,,7.89,,,,,,,19.2,15:48
1/26/2021,2013812,NRS18_NE_10058,6/18/2019,1,TPL,Region_07,NE,CALIB,,326909-4,YSI ProDSS,1413,1413,,,,,,PERCENT,100,PERCENT,100,,,,,,,7,7,10,10,21.1,21.1,,
1/26/2021,2013812,NRS18_NE_10058,6/18/2019,1,TPL,Region_07,NE,FIELDMEAS,,,,,,,,812,Y,7.74,,,,,,,Y,X,,7.66,,,,,,,18,8:22
1/26/2021,2013814,NRS18_AL_RF002,6/17/2019,1,,Region_04,AL,CALIB,,15J103803,YSI exo 1,Myron L 12500,12501,,,,,,PERCENT,99,PERCENT,99,,752,,,,,Fisher 7.0,7,Fisher 4.0,4,21.3,21.7,,
1/26/2021,2013814,NRS18_AL_RF002,6/17/2019,1,,Region_04,AL,FIELDMEAS,,,,,,,,39.1,Y,7.82,,,,,,,Y,A,,6.94,,,,,,,23.9,11:13
1/26/2021,2013815,NRS18_OK_10024,6/17/2019,1,SAP,Region_06,OK,CALIB,,19C100673,Prodss,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013815,NRS18_OK_10024,6/17/2019,1,SAP,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013815,NRS18_OK_10024,6/17/2019,1,SAP,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,96.8,PERCENT,96.8,,736.3,,,,,,,,,,,,
1/26/2021,2013815,NRS18_OK_10024,6/17/2019,1,SAP,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7,10,10,,,,
1/26/2021,2013815,NRS18_OK_10024,6/17/2019,1,SAP,Region_06,OK,FIELDMEAS,,,,,,,,20.2,Y,8.79,,,,,,,,X,,6.43,,,,,,,21.6,19:13
1/26/2021,2013816,NRS18_MN_10010,6/18/2019,1,UMW,Region_05,MN,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,96.2,PERCENT,96.3,,731,,,,,,,,,25,25.1,,
1/26/2021,2013816,NRS18_MN_10010,6/18/2019,1,UMW,Region_05,MN,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2013816,NRS18_MN_10010,6/18/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,173.1,Y,7,,,,,,,Y,X,,7.56,,,,,,,16.2,9:48
1/26/2021,2013817,NRS18_FL_RF002,6/18/2019,1,,Region_04,FL,CALIB,,15J103803,YSI EXO1,Myron L 12500,12501,,,,,,PERCENT,100.1,mg/L,8.01,,760.6,,,,,Fisher 7.0,7,Fisher 4.0,4.01,24.4,25.1,,
1/26/2021,2013817,NRS18_FL_RF002,6/18/2019,1,,Region_04,FL,FIELDMEAS,,,,,,,,45.1,Y,7.29,,,,,,,Y,A,,6.96,,,,,,,26.5,12:43
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,CALIB,,17L101231,YSI ProDSS,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,97.1,PERCENT,97.1,,738.3,,,,,,,,,,,,
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,7,,10,,,,
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013818,NRS18_OK_10040,6/17/2019,1,SAP,Region_06,OK,FIELDMEAS,,,,,,,,250,Y,10.43,,,,,,,Y,A,,7.86,,,,,,,23.3,16:08
1/26/2021,2013819,NRS18_KY_10004,6/18/2019,1,SAP,Region_04,KY,CALIB,,,In Situ,Quick cal,6450,,,,,,PERCENT,100,PERCENT,100,,,,,,,Quick cal,7.03,,,27,27,,
1/26/2021,2013819,NRS18_KY_10004,6/18/2019,1,SAP,Region_04,KY,FIELDMEAS,,,,,,,,255.09,N,9.05,,,,,,,Y,X,,7.72,,,,,,,21,12:14
1/26/2021,2013820,NRS18_NH_10012,6/18/2019,1,NAP,Region_01,NH,CALIB,,,YSI 2030,100,100,2000,2000,,,,PERCENT,96.5,PERCENT,95.9,1271,730.1,,,,,4,4,7,7,,,,
1/26/2021,2013820,NRS18_NH_10012,6/18/2019,1,NAP,Region_01,NH,FIELDMEAS,,,,,,,,19.5,Y,10.32,,,,,,,Y,X,,5.03,,,,,,,12,10:28
1/26/2021,2013821,NRS18_MI_10017,6/18/2019,1,UMW,Region_05,MI,CALIB,,79,Ysi Exo 1,1413,1413,,,,,,PERCENT,96.9,PERCENT,96.9,,736.3,,,,,7,7,10,10,13.5,13.5,,
1/26/2021,2013821,NRS18_MI_10017,6/18/2019,1,UMW,Region_05,MI,FIELDMEAS,,,,,,,,330,Y,8.3,,,,,,,Y,X,,8.17,,,,,,,12.5,10:10
1/26/2021,2013822,NRS18_TX_10017,6/18/2019,2,XER,Region_06,TX,CALIB,,17H102988,YSI ProDSS,"1,000 uS/cm @ 25C","1,000",,,,,,PERCENT,90.8,PERCENT,90.8,,,,,,,7.00 @ 25C,7,10.00 @ 25C,10.01,25.8,25.87,,
1/26/2021,2013822,NRS18_TX_10017,6/18/2019,2,XER,Region_06,TX,FIELDMEAS,,,,,,,,1014,Y,6.97,,,,,,,Y,A,,8.12,,,,,,,20.2,10:00
1/26/2021,2013823,NRS18_CA_10015,6/18/2019,1,WMT,Region_09,CA,CALIB,,3,YSI 6600,7,6.999,,,,,,PERCENT,100,PERCENT,92.4,,702.4,,,,,7,7,10,9.99,22.9,22.9,,
1/26/2021,2013823,NRS18_CA_10015,6/18/2019,1,WMT,Region_09,CA,FIELDMEAS,,,,,,,,102,Y,8.99,,,,,,,Y,A,,7.99,,,,,,,17.71,9:26
1/26/2021,2013824,NRS18_CA_10049,6/17/2019,1,XER,Region_09,CA,CALIB,,3,YSI 6600,7,7.001,,,,,,PERCENT,100,PERCENT,84,,638.9,,,,,7,7.01,10,9.98,22.9,22.9,,
1/26/2021,2013824,NRS18_CA_10049,6/17/2019,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,150,Y,7.51,,,,,,,Y,A,,7.51,,,,,,,24.54,14:20
1/26/2021,2013825,NRS18_PA_10034,6/18/2019,1,NAP,Region_03,PA,CALIB,,17F102277,YSIProDSS,1000,1001,100,99,,,,PERCENT,98.2,PERCENT,97.1,,746,,,,,7,7,10,10,,,,
1/26/2021,2013825,NRS18_PA_10034,6/18/2019,1,NAP,Region_03,PA,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,20.7,20.5,,
1/26/2021,2013825,NRS18_PA_10034,6/18/2019,1,NAP,Region_03,PA,FIELDMEAS,,,,,,,,53.1,Y,9.82,,,,,,,Y,X,,7.04,,,,,,,15.7,10:34
1/26/2021,2013826,NRS18_CA_10007,6/18/2019,1,WMT,Region_09,CA,CALIB,,4,YSI 2030,1000,1000,,,,,,,,,,120,,,,,,7,7,10,10,,,,
1/26/2021,2013826,NRS18_CA_10007,6/18/2019,1,WMT,Region_09,CA,FIELDMEAS,,,,,,,,182,Y,9.1,,,,,,,Y,X,,7.9,,,,,,,11.7,9:51
1/26/2021,2013827,NRS18_SC_10001,6/18/2019,2,CPL,Region_04,SC,CALIB,,15A101409,YSI PRODSS,1.413 mS/cm,1.413 mS/cm,,,,,,PERCENT,100.1,PERCENT,100.1,,760.8,,,,,pH 7,7,pH 4,4,22.7,22.7,,
1/26/2021,2013827,NRS18_SC_10001,6/18/2019,2,CPL,Region_04,SC,FIELDMEAS,,,,,,,,229.1,Y,4.4,,,,,,,Y,X,,6.46,,,,,,,23.8,7:03
1/26/2021,2013828,NRS18_SC_10002,6/19/2019,2,CPL,Region_04,SC,CALIB,,15A101409,YSI PRODSS,1.413 mS/cm,1.413 mS/cm,,,,,,PERCENT,100.1,PERCENT,100.1,,762.1,,,,,pH 7,7,pH 4,4,22.7,22.7,,
1/26/2021,2013828,NRS18_SC_10002,6/19/2019,2,CPL,Region_04,SC,FIELDMEAS,,,,,,,,116.6,Y,4.7,,,,,,,Y,A,,6.37,,,,,,,28.6,8:32
1/26/2021,2013829,NRS18_ID_10053,6/18/2019,1,WMT,Region_10,ID,CALIB,,401312,HQ40D,,,,,,,,PERCENT,100,PERCENT,100,2800,,,,,,4,4,7,7.01,,,,
1/26/2021,2013829,NRS18_ID_10053,6/18/2019,1,WMT,Region_10,ID,CALIB,COND_CALIBRATION_COMMENT,,,200,187,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013829,NRS18_ID_10053,6/18/2019,1,WMT,Region_10,ID,FIELDMEAS,,,,,,,,11.2,Y,8.99,,,,,,,Y,X,,8.35,,,,,,,10,12:25
1/26/2021,2013830,NRS18_WV_RF004,6/18/2019,1,,Region_03,WV,CALIB,,599501-00,YSI Exo1,1413,1413,,,,,,PERCENT,93.2,PERCENT,93.2,,708.6,,,,,7,7,10,10,23.005,23,,
1/26/2021,2013830,NRS18_WV_RF004,6/18/2019,1,,Region_03,WV,FIELDMEAS,,,,,,,,97.8,Y,7.93,,,,,,,Y,A,,7.93,,,,,,,22.8,10:03
1/26/2021,2013831,NRS18_CA_10019,6/19/2019,1,XER,Region_09,CA,CALIB,,3,YSI 6600,7,6.999,,,,,,PERCENT,100,PERCENT,99.7,,755.1,,,,,7,7.01,10,10,22.9,22.9,,
1/26/2021,2013831,NRS18_CA_10019,6/19/2019,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,73,Y,8.68,,,,,,,Y,A,,7.81,,,,,,,18.43,8:44
1/26/2021,2013832,NRS18_MN_10018,6/19/2019,1,UMW,Region_05,MN,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,97.8,PERCENT,97.8,,733,,,,,7 Buffer,7,10 Buffer,10,25.2,24.9,,
1/26/2021,2013832,NRS18_MN_10018,6/19/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,678,Y,6.94,,,,,,,Y,A,,7.95,,,,,,,19.9,9:42
1/26/2021,2013833,NRS18_NC_10645,6/18/2019,1,CPL,Region_04,NC,CALIB,,13K100916,YSI Professional,1004,1004,499,495,,,,mg/L,8.4,mg/L,8.7,,748.9,,,,,7,7,4,4,21.5,21,,
1/26/2021,2013833,NRS18_NC_10645,6/18/2019,1,CPL,Region_04,NC,FIELDMEAS,,,,,,,,101.6,Y,5.67,,,,,,,Y,X,,6.96,,,,,,,24.4,9:13
1/26/2021,2013834,NRS18_WI_10048,6/19/2019,1,UMW,Region_05,WI,CALIB,,18E101074,YSI Professional Plus,1000,1002,,,,,,PERCENT,102,PERCENT,98.3,,720.6,,,,,7.02,7.05,10.1,10.11,25.1,25,,
1/26/2021,2013834,NRS18_WI_10048,6/19/2019,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,56.2,Y,8.07,,,,,,,Y,A,,7.22,,,,,,,17.9,9:19
1/26/2021,2013835,NRS18_CA_10094,6/19/2019,1,WMT,Region_09,CA,CALIB,,4,YSI 2030,1000,1000,,,,,,mg/L,,,,1500,,,,,,7,7,10,10,,,,
1/26/2021,2013835,NRS18_CA_10094,6/19/2019,1,WMT,Region_09,CA,FIELDMEAS,,,,,,,,281.7,Y,9.5,,,,,,,Y,X,,8.5,,,,,,,14.3,10:35
1/26/2021,2013836,SE19_AK-10130,6/18/2019,1,,Region_10,AK,CALIB,,696591,AquaTroll 500,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013836,SE19_AK-10130,6/18/2019,1,,Region_10,AK,FIELDMEAS,,,,,,,,18.35,Y,9.34,,,,,,,Y,X,,5.3,,,,,,,13.7,8:48
1/26/2021,2013837,NRS18_FL_RF003,6/19/2019,1,,Region_04,FL,CALIB,,15J103803,YSI EXO1,Myron L 12500,12501,,,,,,PERCENT,100,PERCENT,99.8,,757.7,,,,,Fisher pH 7,7,Fisher pH 10,9.99,23.02,23.4,,
1/26/2021,2013837,NRS18_FL_RF003,6/19/2019,1,,Region_04,FL,FIELDMEAS,,,,,,,,111.6,Y,7.22,,,,,,,Y,A,,7.35,,,,,,,28.572,12:23
1/26/2021,2013838,NRS18_KY_10016,6/19/2019,1,TPL,Region_04,KY,CALIB,,unit 2,InSitu Smartroll,Quick cal,8000,,,,,,PERCENT,100,PERCENT,100,,,,,,,Quick cal,7,,,27,27,,
1/26/2021,2013838,NRS18_KY_10016,6/19/2019,1,TPL,Region_04,KY,FIELDMEAS,,,,,,,,2473.45,N,6.54,,,,,,,Y,X,,7,,,,,,,25.61,11:13
1/26/2021,2013839,NRS18_FL_10010,6/19/2019,1,CPL,Region_04,FL,CALIB,,10102030,YSI Pro Plus,1000,962,,,,,,PERCENT,100,PERCENT,95.3,,757.5,,,,,4,3.97,7.01,6.91,,,,
1/26/2021,2013839,NRS18_FL_10010,6/19/2019,1,CPL,Region_04,FL,FIELDMEAS,,,,,,,,89.2,Y,6.25,,,,,,,Y,A,,6.8,,,,,,,26.2,11:36
1/26/2021,2013840,NRS18_WY_10034,6/19/2019,1,XER,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1360,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013840,NRS18_WY_10034,6/19/2019,1,XER,Region_08,WY,FIELDMEAS,,,,,,,,493,Y,9.35,,,,,,,Y,A,,8.32,,,,,,,16.8,12:26
1/26/2021,2013841,NRS18_WY_11315,6/18/2019,1,NPL,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1330,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013841,NRS18_WY_11315,6/18/2019,1,NPL,Region_08,WY,FIELDMEAS,,,,,,,,7900,Y,8.55,,,,,,,Y,X,,8.47,,,,,,,21.4,12:06
1/26/2021,2013842,NRS18_NH_10008,6/20/2019,1,NAP,Region_01,NH,CALIB,,13E101938,YSI Pro 2030,2000,2011,100,109.2,,,,PERCENT,98.2,PERCENT,98.2,,746.8,,,,,7,7.08,Cal Val,100,,,,
1/26/2021,2013842,NRS18_NH_10008,6/20/2019,1,NAP,Region_01,NH,FIELDMEAS,,,,,,,,35.4,Y,9.51,,,,,,,Y,X,,5.76,,,,,,,14.1,9:45
1/26/2021,2013843,NRS18_MN_10050,6/20/2019,1,UMW,Region_05,MN,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,95.7,PERCENT,95.7,,727,,,,,,,,,25,25.1,,
1/26/2021,2013843,NRS18_MN_10050,6/20/2019,1,UMW,Region_05,MN,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2013843,NRS18_MN_10050,6/20/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,170.7,Y,8.3,,,,,,,Y,A,,7.85,,,,,,,18.8,9:59
1/26/2021,2013844,NRS18_MN_10067,6/19/2019,1,UMW,Region_05,MN,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,96.1,PERCENT,96.1,,730,,,,,,,,,25,25.1,,
1/26/2021,2013844,NRS18_MN_10067,6/19/2019,1,UMW,Region_05,MN,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2013844,NRS18_MN_10067,6/19/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,22.8,Y,8.5,,,,,,,Y,A,,7.1,,,,,,,19,10:17
1/26/2021,2013845,NRS18_WV_10008,6/19/2019,1,SAP,Region_03,WV,CALIB,,st-2,In situ smartroll,1000,998.55,Distilled water check <5,2.25,,,,PERCENT,100,mg/L,7.93,,749.4,,,,,7,7.08,10,10.04,22.07,21.8,,
1/26/2021,2013845,NRS18_WV_10008,6/19/2019,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,348.9,Y,8.27,,,,,,,Y,A,,8.36,,,,,,,25.61,11:13
1/26/2021,2013846,NRS18_WI_10027,6/20/2019,1,UMW,Region_05,WI,CALIB,,18E101074,YSI Professional Plus,1000,997,,,,,,PERCENT,102,PERCENT,96.1,,730.4,,,,,7.03,7.03,10.06,10.08,25.1,25,,
1/26/2021,2013846,NRS18_WI_10027,6/20/2019,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,124.7,Y,10.99,,,,,,,Y,A,,8.38,,,,,,,20.6,11:15
1/26/2021,2013847,NRS18_MN_10052,6/20/2019,1,UMW,Region_05,MN,CALIB,,220369,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,96.4,PERCENT,96.4,,733,,,,,7.00 Buffer,7,10.00 Buffer,10,24.9,25.2,,
1/26/2021,2013847,NRS18_MN_10052,6/20/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,616,Y,8.35,,,,,,,Y,X,,8.1,,,,,,,18.9,10:39
1/26/2021,2013848,NRS18_TX_10116,6/20/2019,1,XER,Region_06,TX,CALIB,,17H102988,YSI ProDSS,"1,000 uS/cm @ 25C","1,000",,,,,,PERCENT,90.4,PERCENT,90.9,2932,,,,,,7.00 @ 25C,7.01 @ 22C,10.00 @ 25C,10.04 @ 22C,24.3,24.29,,
1/26/2021,2013848,NRS18_TX_10116,6/20/2019,1,XER,Region_06,TX,FIELDMEAS,,,,,,,,1801,Y,5.74,,,,,,,Y,A,,8.06,,,,,,,24.9,8:15
1/26/2021,2013849,NRS18_WY_10400,6/20/2019,1,WMT,Region_08,WY,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,2790,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013849,NRS18_WY_10400,6/20/2019,1,WMT,Region_08,WY,FIELDMEAS,,,,,,,,21.8,Y,8.54,,,,,,,Y,X,,6.91,,,,,,,7.2,14:13
1/26/2021,2013850,NRS18_DE_10037,6/20/2019,1,CPL,Region_03,DE,CALIB,,ELS 6,YSI 600XL,Conductance standard,1000,,,,,,PERCENT,99.1,PERCENT,99,,752.8,,,,,pH buffer,7.02,pH buffer,10.06,20.1,20,,
1/26/2021,2013850,NRS18_DE_10037,6/20/2019,1,CPL,Region_03,DE,FIELDMEAS,,,,,,,,134,Y,7.36,,,,,,,Y,X,,7.54,,,,,,,20.6,7:38
1/26/2021,2013851,NRS18_MN_10008,6/21/2019,1,UMW,Region_05,MN,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,96.2,PERCENT,96.2,,731,,,,,7.00 Buffer,7,10.00 Buffer,10,24.9,25.2,,
1/26/2021,2013851,NRS18_MN_10008,6/21/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,336.7,Y,6.02,,,,,,,Y,X,,7.42,,,,,,,18.1,9:30
1/26/2021,2013852,NRS18_MN_10046,6/21/2019,1,UMW,Region_05,MN,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,96.2,PERCENT,96.2,,731,,,,,,,,,25,25.1,,
1/26/2021,2013852,NRS18_MN_10046,6/21/2019,1,UMW,Region_05,MN,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2013852,NRS18_MN_10046,6/21/2019,1,UMW,Region_05,MN,FIELDMEAS,,,,,,,,48,Y,3.2,,,,,,,Y,X,,5.88,,,,,,,14.7,7:51
1/26/2021,2013853,NRS18_IA_10007,6/21/2019,1,TPL,Region_07,IA,CALIB,,15D100182,YSI Pro DSS,Spc,1409,,,,,,PERCENT,97.7,PERCENT,98.1,,742.8,,,,,pH 4.0,4,pH 10.0,10,24.3,24.6,,
1/26/2021,2013853,NRS18_IA_10007,6/21/2019,1,TPL,Region_07,IA,FIELDMEAS,,,,,,,,532,Y,7.62,,,,,,,Y,A,,8.1,,,,,,,21.7,9:02
