PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,MATRIX,LAB,ANALYTE,SAM_CODE,BATCH_ID,ENT_1X_CCE_100ML,UNITS,NARS_FLAG,COMMENT
2026-06-03,2023865,NRS_WI-10363,NRS23_WI_10308,08/01/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,3591.37663432566,CCE/100-mL,,
2026-06-03,2023866,NRS_NH-10144,NRS23_NH_10010,08/01/2024,1,NH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,641.644213559755,CCE/100-mL,,
2026-06-03,2023867,NRS_MI-10242,NRS23_MI_10118,08/01/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,10292.8948384062,CCE/100-mL,,
2026-06-03,2023868,NRS_GA-10175,NRS23_GA_10013,08/01/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,924.129267920697,CCE/100-mL,,
2026-06-03,2023869,NRS_DE-10120,NRS23_DE_10037,08/01/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,27,1805.06046392269,CCE/100-mL,,
2026-06-03,2023870,NRS_DE-10104,NRS23_DE_10030,08/01/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,27,22989.1080368514,CCE/100-mL,,
2026-06-03,2023871,NRS_CA-11500,NRS23_CA_10335,08/01/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,8725.14047566784,CCE/100-mL,,
2026-06-03,2023872,NRS_NY-10329,NRS23_NY_10192,08/02/2024,1,NY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,12446.6440034471,CCE/100-mL,,
2026-06-03,2023873,NRS_MT-10560,NRS23_MT_10032,08/02/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,1014.40054324232,CCE/100-mL,,
2026-06-03,2023874,NRS_ME-10313,NRS23_ME_10001,08/02/2024,2,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,1977.11713330487,CCE/100-mL,,
2026-06-03,2023875,NRS_MI-10276,NRS23_MI_10156,08/02/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,2611.98805951211,CCE/100-mL,,
2026-06-03,2023876,NRS_FL-10190,NRS23_FL_10005,08/01/2024,2,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,15,2054.50813304901,CCE/100-mL,,
2026-06-03,2023877,NRS_MI-10144,NRS23_MI_10021,08/04/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,2405.42624571416,CCE/100-mL,,
2026-06-03,2023878,NRS_NH-10128,NRS23_NH_10003,08/05/2024,2,NH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,847.092761622048,CCE/100-mL,,
2026-06-03,2023879,NRS_KS-10484,NRS23_KS_HP001,08/05/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,635.340817529132,CCE/100-mL,,
2026-06-03,2023880,NRS_WI-10237,NRS23_WI_10095,08/05/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,131.403033348533,CCE/100-mL,,
2026-06-03,2023881,NRS_KS-10200,NRS23_KS_10007,08/05/2024,2,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,497.736108592358,CCE/100-mL,,
2026-06-03,2023882,NRS_WY-10521,NRS23_WY_10153,08/05/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,16309.0133320047,CCE/100-mL,,
2026-06-03,2023883,NRS_MI-10258,NRS23_MI_10138,08/05/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,920.337288472012,CCE/100-mL,,
2026-06-03,2023884,NRS_OK-10302,NRS23_OK_10160,08/05/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,432.435100812874,CCE/100-mL,,
2026-06-03,2023885,NRS_MT-10498,NRS23_MT_10005,08/04/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,2649.19209326889,CCE/100-mL,,
2026-06-03,2023886,NRS_WY-10707,NRS23_WY_10300,08/01/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,373.078303072306,CCE/100-mL,,
2026-06-03,2023887,NRS_WI-10364,NRS23_WI_10309,08/06/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,2254.93369220896,CCE/100-mL,,
2026-06-03,2023889,NRS_MD-10112,NRS23_MD_10038,08/06/2024,1,MD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,866.156321274736,CCE/100-mL,,
2026-06-03,2023890,NRS_OK-10260,NRS23_OK_10053,08/06/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,261.728962558099,CCE/100-mL,,
2026-06-03,2023891,NRS_OR-10622,NRS23_OR_10006,08/06/2024,2,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,5246.5735368794,CCE/100-mL,,
2026-06-03,2023892,NRS_MI-10290,NRS23_MI_10181,08/06/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,16,388.910291819933,CCE/100-mL,,
2026-06-03,2023893,NRS_TX-10501,NRS23_TX_10219,08/06/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,590.98579188781,CCE/100-mL,,
2026-06-03,2023894,NRS_IN-10092,NRS23_IN_10009,08/06/2024,1,IN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,6846.10464561915,CCE/100-mL,,
2026-06-03,2023895,NRS_UT-10387,NRS23_UT_10041,08/06/2024,1,UT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,808.09404907469,CCE/100-mL,,
2026-06-03,2023896,NRS_VT-10151,NRS23_VT_10028,08/06/2024,1,VT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,10491.4527996541,CCE/100-mL,,
2026-06-03,2023897,NRS_IL-10219,NRS23_IL_10111,08/06/2024,1,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,796.54511951731,CCE/100-mL,,
2026-06-03,2023898,NRS_MO-10372,NRS23_MO_HP004,08/07/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,862.109479846116,CCE/100-mL,,
2026-06-03,2023899,NRS_DE-10092,NRS23_DE_10005,08/06/2024,2,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,27,1288.87755258972,CCE/100-mL,,
2026-06-03,2023900,NRS_AL-10145,NRS23_AL_10067,08/07/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,1078.19444002712,CCE/100-mL,,
2026-06-03,2023901,NRS_WI-10376,NRS23_WI_10321,08/07/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,3154.62166689691,CCE/100-mL,,
2026-06-03,2023902,NRS_TN-10004,NRS23_TN_HP001,08/06/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,808.287341898012,CCE/100-mL,,
2026-06-03,2023903,NRS_ID-10550,NRS23_ID_10167,08/06/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,290.39547097438,CCE/100-mL,,
2026-06-03,2023904,NRS_VA-10138,NRS23_VA_10005,08/07/2024,1,VA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,1030.49178187159,CCE/100-mL,,
2026-06-03,2023905,NRS_GA-10159,NRS23_GA_10012,08/07/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,129.013614695503,CCE/100-mL,,
2026-06-03,2023906,NRS_CA-11487,NRS23_CA_10322,08/07/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,924.516720507526,CCE/100-mL,,
2026-06-03,2023907,NRS_WY-10471,NRS23_WY_10014,08/07/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,2597.9448498916,CCE/100-mL,,
2026-06-03,2023908,NRS_IN-10143,NRS23_IN_10089,08/07/2024,1,IN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,602.245485524151,CCE/100-mL,,
2026-06-03,2023909,NRS_TX-10646,NRS23_TX_10453,08/07/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,9284.60796809996,CCE/100-mL,,
2026-06-03,2023910,NRS_MT-10644,NRS23_MT_10169,08/05/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,225.463887250988,CCE/100-mL,,
2026-06-03,2023911,NRS_WY-10528,NRS23_WY_10154,08/06/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,1039.70008054696,CCE/100-mL,,
2026-06-03,2023912,NRS_IL-10205,NRS23_IL_10086,08/07/2024,1,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,735.176887007317,CCE/100-mL,,
2026-06-03,2023913,NRS_KS-10327,NRS23_KS_10027,08/07/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,353.074244079837,CCE/100-mL,,
2026-06-03,2023914,NRS_UT-10436,NRS23_UT_10095,08/07/2024,1,UT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,369.128472310603,CCE/100-mL,,
2026-06-03,2023915,NRS_DE-10094,NRS23_DE_10007,08/07/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,27,15197.8196497001,CCE/100-mL,,
2026-06-03,2023916,NRS_DE-10105,NRS23_DE_10035,08/07/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,27,16578.8158450421,CCE/100-mL,,
2026-06-03,2023917,NRS_WV-10102,NRS23_WV_HP002,08/07/2024,1,WV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,1413.93358330122,CCE/100-mL,,
2026-06-03,2023918,NRS_NE-10332,NRS23_NE_10174,08/08/2024,1,NE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,5687.26187598488,CCE/100-mL,,
2026-06-03,2023927,NRS_AL-10175,NRS23_AL_10101,08/08/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,,CCE/100-mL,ND,
2026-06-03,2023928,NRS_ID-10543,NRS23_ID_10160,08/07/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,17,8371.30049353228,CCE/100-mL,,
2026-06-03,2023929,NRS_MO-10145,NRS23_MO_10008,08/08/2024,2,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,4177.91495678425,CCE/100-mL,,
2026-06-03,2023930,NRS_TX-10581,NRS23_TX_10319,08/08/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,322.501785739821,CCE/100-mL,,
2026-06-03,2023931,NRS_MT-10594,NRS23_MT_10065,08/07/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,396.003021011097,CCE/100-mL,,
2026-06-03,2023932,NRS_SD-10466,NRS23_SD_10027,08/08/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,,CCE/100-mL,ND,SS-failed reanalysis of the frozen original sample filter extract
2026-06-03,2023933,NRS_IN-10082,NRS23_IN_10002,08/08/2024,1,IN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,721.544137533856,CCE/100-mL,,
2026-06-03,2023934,NRS_SD-10453,NRS23_SD_10018,08/08/2024,2,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,902.213152523634,CCE/100-mL,,
2026-06-03,2023935,NRS_IL-10131,NRS23_IL_10011,08/08/2024,2,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,653.485241611889,CCE/100-mL,,
2026-06-03,2023936,NRS_AL-10143,NRS23_AL_10051,08/09/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,3104.74610206439,CCE/100-mL,,
2026-06-03,2023937,NRS_MT-10619,NRS23_MT_10126,08/08/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,790.282780541328,CCE/100-mL,,
2026-06-03,2023938,NRS_MO-10199,NRS23_MO_10040,08/09/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,284.334415260532,CCE/100-mL,,
2026-06-03,2023939,NRS_ME-10322,NRS23_ME_10011,08/11/2024,2,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,443.157684929282,CCE/100-mL,,
2026-06-03,2023940,NRS_AL-10131,NRS23_AL_10035,08/11/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,530.913501531025,CCE/100-mL,,
2026-06-03,2023941,NRS_AL-10107,NRS23_AL_10013,08/11/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,1396.33726938823,CCE/100-mL,,
2026-06-03,2023942,NRS_MT-10637,NRS23_MT_10162,08/11/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,332.520833092699,CCE/100-mL,,
2026-06-03,2023943,NRS_MO-10165,NRS23_MO_10063,08/11/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,651.19125880166,CCE/100-mL,,
2026-06-03,2023944,NRS_ME-10385,NRS23_ME_10081,08/12/2024,1,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,383.699117748384,CCE/100-mL,,
2026-06-03,2023945,NRS_WI-10209,NRS23_WI_10029,08/12/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,2934.04841939767,CCE/100-mL,,
2026-06-03,2023946,NRS_KS-10326,NRS23_KS_10026,08/12/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,17892.9700138811,CCE/100-mL,,
2026-06-03,2023947,NRS_OK-10171,NRS23_OK_10012,08/12/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,,CCE/100-mL,ND,
2026-06-03,2023948,NRS_MT-10602,NRS23_MT_10109,08/12/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,340.209901989023,CCE/100-mL,,
2026-06-03,2023949,NRS_AL-10101,NRS23_AL_10003,08/12/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,2429.8389847877,CCE/100-mL,,
2026-06-03,2023950,NRS_MT-10595,NRS23_MT_10066,08/12/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,634.451393327437,CCE/100-mL,,
2026-06-03,2023951,NRS_AL-10127,NRS23_AL_10031,08/12/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,,CCE/100-mL,ND,
2026-06-03,2023952,NRS_OR-10743,NRS23_OR_10131,08/12/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,245.264190740206,CCE/100-mL,,
2026-06-03,2023953,NRS_ME-10327,NRS23_ME_10046,08/13/2024,1,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,395.619277382477,CCE/100-mL,,
2026-06-03,2023954,NRS_ID-10539,NRS23_ID_10156,08/12/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,614.818704988972,CCE/100-mL,,
2026-06-03,2023955,NRS_NV-10582,NRS23_NV_10019,08/12/2024,1,NV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,3419.51636848815,CCE/100-mL,,
2026-06-03,2023956,NRS_WI-10371,NRS23_WI_10316,08/13/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,1958.81034034119,CCE/100-mL,,
2026-06-03,2023958,NRS_WY-10477,NRS23_WY_10015,08/12/2024,2,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,1970.78321391954,CCE/100-mL,,
2026-06-03,2023959,NRS_NE-10383,NRS23_NE_10226,08/13/2024,1,NE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,2002.6313355301,CCE/100-mL,,
2026-06-03,2023960,NRS_IN-10084,NRS23_IN_10003,08/13/2024,1,IN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,290.999717236029,CCE/100-mL,,
2026-06-03,2023961,NRS_AL-10106,NRS23_AL_10012,08/13/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,1736.70861543151,CCE/100-mL,,
2026-06-03,2023962,NRS_AL-10150,NRS23_AL_10072,08/13/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,,CCE/100-mL,ND,
2026-06-03,2023963,NRS_OK-10209,NRS23_OK_10094,08/13/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,950.023910481884,CCE/100-mL,,
2026-06-03,2023964,NRS_GA-10176,NRS23_GA_10014,08/13/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,620.033465819463,CCE/100-mL,,
2026-06-03,2023965,NRS_CA-11404,NRS23_CA_10219,08/13/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,2050.68842189573,CCE/100-mL,,
2026-06-03,2023966,NRS_CA-11438,NRS23_CA_10253,08/13/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,358.136833966228,CCE/100-mL,,
2026-06-03,2023967,NRS_SD-10464,NRS23_SD_10025,08/13/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,32,6094.38496508209,CCE/100-mL,,SS-data from modified method 2
2026-06-03,2023968,NRS_ME-10421,NRS23_ME_10140,08/14/2024,1,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,252.796106274409,CCE/100-mL,,
2026-06-03,2023969,NRS_TN-10141,NRS23_TN_10006,08/14/2024,2,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1316.06501411736,CCE/100-mL,,
2026-06-03,2023970,NRS_PA-10157,NRS23_PA_10038,08/14/2024,1,PA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,,CCE/100-mL,ND,
2026-06-03,2023971,NRS_WI-10236,NRS23_WI_10094,08/14/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,31,1642.84470464956,CCE/100-mL,,SS-data from modified method 1
2026-06-03,2023972,NRS_AL-10173,NRS23_AL_10099,08/14/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,157.892221645099,CCE/100-mL,,
2026-06-03,2023973,NRS_UT-10371,NRS23_UT_10009,08/14/2024,2,UT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,409.238315819046,CCE/100-mL,,
2026-06-03,2023974,NRS_OR-10769,NRS23_OR_10164,08/13/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,1892.60596679309,CCE/100-mL,,
2026-06-03,2023975,NRS_IN-10093,NRS23_IN_10010,08/14/2024,1,IN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,128.948469907517,CCE/100-mL,,
2026-06-03,2023976,NRS_MO-10350,NRS23_MO_10204,08/14/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,843.687755650644,CCE/100-mL,,
2026-06-03,2023977,NRS_TX-10524,NRS23_TX_10242,08/14/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1154.57805352976,CCE/100-mL,,
2026-06-03,2023978,NRS_GA-10216,NRS23_GA_10091,08/14/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,177.599084446648,CCE/100-mL,,
2026-06-03,2023979,NRS_OR-10747,NRS23_OR_10135,08/14/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,,CCE/100-mL,ND,
2026-06-03,2023980,NRS_CA-11400,NRS23_CA_10069,08/14/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1169.54111735826,CCE/100-mL,,
2026-06-03,2023981,NRS_MT-10600,NRS23_MT_10071,08/14/2024,1,MT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,227.916365627617,CCE/100-mL,,
2026-06-03,2023983,NRS_MO-10340,NRS23_MO_10194,08/14/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1111.43477011488,CCE/100-mL,,
2026-06-03,2023985,NRS_SC-10136,NRS23_SC_10066,08/13/2024,1,SC,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,22,127.186783713454,CCE/100-mL,,
2026-06-03,2023986,NRS_OK-10291,NRS23_OK_10123,08/14/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,1008.85703820905,CCE/100-mL,,
2026-06-03,2023987,NRS_ID-10402,NRS23_ID_10049,08/14/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,95.9810197336772,CCE/100-mL,,
2026-06-03,2023988,NRS_NY-10175,NRS23_NY_10022,08/15/2024,2,NY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,874.071870052332,CCE/100-mL,,
2026-06-03,2023989,NRS_WY-10704,NRS23_WY_10266,08/14/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,898.253302871852,CCE/100-mL,,
2026-06-03,2023990,NRS_FL-10227,NRS23_FL_10040,08/14/2024,1,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,26,1574.10886211655,CCE/100-mL,,
2026-06-03,2023991,NRS_ME-10321,NRS23_ME_10010,08/15/2024,2,ME,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,21,720.832789909991,CCE/100-mL,,
2026-06-03,2023992,NRS_AL-10165,NRS23_AL_10091,08/15/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,150.821934747196,CCE/100-mL,,
2026-06-03,2023993,NRS_MO-10211,NRS23_MO_10052,08/15/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,273.571960490141,CCE/100-mL,,
2026-06-03,2023994,NRS_VA-10146,NRS23_VA_10007,08/14/2024,1,VA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,18,180.862710359324,CCE/100-mL,,
2026-06-03,2023995,NRS_TN-10190,NRS23_TN_10052,08/15/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,300.189785412473,CCE/100-mL,,
2026-06-03,2023996,NRS_IL-10228,NRS23_IL_10120,08/15/2024,1,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,9840.10491954368,CCE/100-mL,,
2026-06-03,2023997,NRS_TN-10207,NRS23_TN_10070,08/15/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,24,624.760703014691,CCE/100-mL,,
2026-06-03,2023998,NRS_GA-10181,NRS23_GA_10047,08/15/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,400.794758972861,CCE/100-mL,,
2026-06-03,2023999,NRS_MO-10149,NRS23_MO_10011,08/15/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,491.271892982588,CCE/100-mL,,
2026-06-03,2024000,NRS_TX-10575,NRS23_TX_10313,08/15/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,463.550253552256,CCE/100-mL,,
2026-06-03,2024001,NRS_VA-10136,NRS23_VA_10003,08/15/2024,1,VA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,899.166806714934,CCE/100-mL,,
2026-06-03,2024002,NRS_CA-11377,NRS23_CA_10046,08/15/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1281.33465025203,CCE/100-mL,,
2026-06-03,2024003,NRS_MO-10142,NRS23_MO_10005,08/16/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,,CCE/100-mL,ND,
2026-06-03,2024004,NRS_NC-10490,NRS23_NC_10357,08/16/2024,1,NC,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1103.651846025,CCE/100-mL,,
2026-06-03,2024005,NRS_MO-10200,NRS23_MO_10041,08/16/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,723.407894076654,CCE/100-mL,,
2026-06-03,2024006,NRS_IL-10242,NRS23_IL_10134,08/16/2024,1,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,973.571311271765,CCE/100-mL,,
2026-06-03,2024007,NRS_AL-10121,NRS23_AL_10025,08/16/2024,1,AL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,,CCE/100-mL,ND,
2026-06-03,2024008,NRS_MO-10232,NRS23_MO_10086,08/16/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1333.10575551381,CCE/100-mL,,
2026-06-03,2024009,NRS_TN-10240,NRS23_TN_10142,08/18/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,1256.38732532325,CCE/100-mL,,
2026-06-03,2024010,NRS_IL-10223,NRS23_IL_10115,08/18/2024,1,IL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,1022.31764705381,CCE/100-mL,,
2026-06-03,2024011,NRS_MO-10320,NRS23_MO_10174,08/18/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,19,461.903953317037,CCE/100-mL,,
2026-06-03,2024012,NRS_MO-10139,NRS23_MO_10002,08/18/2024,1,MO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,20,1014.09689720651,CCE/100-mL,,
